bill_aed,tariff,home_type,size,occupants,setpoint,led_pct,ac_share,lighting_share,appliances_share,other_share
206.0,0.42,villa,S,3,24,18,0.3994873285530089,0.21781000504023357,0.26616686260672534,0.11653580380003223
94.0,0.36,apartment,S,1,23,60,0.4048546998145443,0.10023769424805114,0.3167526539670035,0.17815495197040124
177.0,0.29,villa,S,5,24,52,0.33733440707416074,0.10365075378838932,0.39450848388310483,0.16450635525434512
164.0,0.3,apartment,S,5,19,63,0.5723075416314168,0.08145616748183254,0.22234984890091558,0.12388644198583512
165.0,0.25,villa,S,4,22,72,0.5613204733250966,0.07058264207414515,0.2782093292227377,0.0898875553780206
198.0,0.45,apartment,L,2,22,48,0.3700809538028927,0.1175787246909912,0.35708883700178407,0.15525148450433207
225.0,0.42,apartment,S,4,23,39,0.42189701299281646,0.142445414540707,0.33115025238474155,0.10450732008173497
182.0,0.3,apartment,L,5,23,8,0.40419083997043337,0.13913936874594926,0.3198640063359121,0.13680578494770537
181.0,0.3,villa,S,4,20,38,0.5532022406028898,0.099018585462431,0.2221375154504085,0.12564165848427078
403.0,0.42,villa,L,3,20,40,0.5313171594161279,0.08109328378862345,0.28482848210117817,0.10276107469407049
104.0,0.28,apartment,M,3,24,56,0.4245620520266514,0.10559842122967654,0.347383344572978,0.12245618217069414
141.0,0.39,apartment,S,4,21,37,0.4902418671151747,0.10450905621419969,0.2545233137337559,0.1507257629368696
234.0,0.32,villa,M,2,24,5,0.3386132360725435,0.21280460715942895,0.2766296292933328,0.17195252747469472
186.0,0.31,villa,S,6,25,71,0.4565636913244116,0.11506159006820799,0.31797544230611846,0.11039927630126199
358.0,0.46,villa,L,2,23,24,0.3825959858263228,0.15359090660283542,0.29562562140691473,0.16818748616392704
312.0,0.49,apartment,M,4,22,82,0.5314451304759973,0.05758265973755644,0.29229235871438375,0.11867985107206268
190.0,0.31,apartment,L,6,24,36,0.41602908948315476,0.17318446714653823,0.3012468083213966,0.10953963504891036
473.0,0.48,villa,L,4,22,58,0.46822105554095866,0.11367766247549499,0.2899648053590527,0.12813647662449365
195.0,0.48,apartment,S,5,23,59,0.390485732192189,0.11128076228354061,0.36437163219234237,0.13386187333192798
212.0,0.48,apartment,M,3,24,28,0.3586711241264693,0.14247235281816512,0.36638740585453894,0.1324691172008267
115.0,0.28,apartment,M,3,24,78,0.4168751044075126,0.0935216284247715,0.37514724271461497,0.11445602445310109
278.0,0.49,apartment,S,5,23,35,0.4187645149340803,0.10281417324138367,0.3728879176415017,0.10553339418303426
309.0,0.32,villa,M,6,23,4,0.40829498261682606,0.18060642454803702,0.26824327706163176,0.1428553157735052
92.0,0.27,apartment,S,4,26,10,0.30124450365253796,0.21759119950730887,0.32767233054578104,0.15349196629437226
155.0,0.38,apartment,M,3,22,32,0.40761570933610797,0.21728118769418533,0.28130662903086895,0.09379647393883778
73.0,0.26,apartment,S,2,23,81,0.34014405596661157,0.06205217103027155,0.4538250575681247,0.14397871543499216
169.0,0.26,villa,S,6,25,51,0.3736114348012286,0.17602714265557398,0.29431262819878906,0.1560487943444085
417.0,0.43,villa,L,4,24,29,0.4499499422227997,0.10747119289763975,0.26835989675473215,0.17421896812482834
179.0,0.3,apartment,L,2,23,70,0.41898748658831464,0.11608153285373052,0.35480026280817717,0.11013071774977774
251.0,0.47,villa,S,4,23,25,0.41392940591154453,0.09219184510648926,0.37082760755581046,0.1230511414261556
186.0,0.45,apartment,S,2,24,43,0.43924920057229516,0.13228015733917795,0.328652816316663,0.09981782577186377
171.0,0.37,villa,M,2,24,48,0.4240588951067925,0.06264230841524251,0.30997071560406575,0.20332808087389923
373.0,0.47,villa,S,6,24,59,0.3520126668061095,0.10056649552949522,0.34232187435470574,0.20509896330968946
233.0,0.5,apartment,M,4,21,32,0.3875687086916984,0.12747459463207408,0.3756270586260241,0.10932963805020354
180.0,0.38,villa,M,3,24,44,0.3765356511422904,0.13772676979389747,0.24737179211799518,0.23836578694581698
122.0,0.26,apartment,S,6,23,66,0.5209846661486539,0.026454261768638816,0.3082027697473276,0.14435830233537972
148.0,0.29,apartment,S,8,24,49,0.44249374111415735,0.12408699971971873,0.31889182091467383,0.11452743825144995
132.0,0.29,apartment,S,6,24,71,0.3483614789448315,0.055765209676290416,0.42808875605081315,0.16778455532806497
131.0,0.25,villa,S,5,22,47,0.4710836520308951,0.08778924638066102,0.2769609243704498,0.16416617721799404
215.0,0.33,apartment,M,7,22,80,0.4541441409612846,0.076144579760556,0.33888128074970447,0.13082999852845478
149.0,0.39,apartment,S,2,25,33,0.37806701597818937,0.13367175902641498,0.33374328470249315,0.15451794029290258
268.0,0.4,apartment,L,6,25,63,0.45112214679703777,0.09329590062567544,0.2889753181544578,0.16660663442282891
224.0,0.37,villa,M,3,23,19,0.3428791866976131,0.16883310287020542,0.2993824966842622,0.18890521374791935
129.0,0.49,apartment,S,1,26,32,0.35856646229271333,0.12410049450909537,0.3157754409734905,0.20155760222470084
174.0,0.39,apartment,M,1,23,36,0.5529239351488382,0.12029013809194393,0.21949252780912004,0.10729339895009794
170.0,0.32,apartment,M,2,23,27,0.4692170276335154,0.14221685309718624,0.2819306933302609,0.10663542593903753
321.0,0.35,villa,M,5,25,59,0.3968339525245001,0.09375944228593476,0.32154742336103564,0.18785918182852965
135.0,0.31,apartment,M,6,25,54,0.34290936035840797,0.08096896948445788,0.4303450209819093,0.14577664917522484
98.0,0.32,apartment,S,2,24,65,0.3505257947763639,0.07647895991679002,0.3845157823626039,0.18847946294424228
236.0,0.32,villa,S,6,21,59,0.5634506887030415,0.0740822579926583,0.2759890344047533,0.08647801889954686
146.0,0.26,apartment,S,5,22,34,0.4380158579608141,0.11737819919719314,0.28311793639896127,0.1614880064430316
161.0,0.36,apartment,S,2,24,39,0.36476630079844524,0.10693157778297313,0.39436091429231607,0.1339412071262656
289.0,0.3,villa,M,5,24,27,0.45569712934127526,0.10302423082679181,0.23998713379727515,0.20129150603465787
203.0,0.48,apartment,L,1,23,10,0.39927382725624994,0.24024638264895706,0.22579212874469173,0.13468766135010143
193.0,0.43,apartment,M,3,23,50,0.3997901286585607,0.11363161035312125,0.3316606673816369,0.15491759360668106
358.0,0.45,apartment,L,4,21,76,0.5311168468359818,0.0408191559951759,0.2916837618425218,0.13638023532632038
229.0,0.37,villa,M,6,23,81,0.4360098555795668,0.041567676302833936,0.34639151853330524,0.1760309495842941
105.0,0.25,villa,S,2,23,20,0.36689519219055006,0.1927840316458182,0.3407670125032814,0.09955376366035039
148.0,0.3,apartment,L,3,26,37,0.3561994731231748,0.14623260382403155,0.3502813101296128,0.1472866129231809
133.0,0.33,apartment,S,4,23,78,0.38203462539732375,0.05528943821373982,0.412373167688209,0.15030276870072756
140.0,0.35,apartment,S,5,25,50,0.35489471976589876,0.1090662743644172,0.4132672970699674,0.1227717087997167
324.0,0.34,apartment,L,6,23,69,0.4713598053501886,0.07852692412549031,0.3426130220819396,0.10750024844238154
182.0,0.47,apartment,M,4,23,59,0.3972250699797994,0.10142146415467823,0.3519786961346111,0.1493747697309113
227.0,0.33,apartment,L,6,22,26,0.4008909575889053,0.13949952391950027,0.30610126565609513,0.15350825283549935
142.0,0.27,apartment,S,4,22,53,0.4251327806026247,0.07958229535558067,0.3320442973715025,0.16324062667029215
189.0,0.33,villa,M,3,23,14,0.47275098826275314,0.10595881238938848,0.31674502197887305,0.10454517736898535
103.0,0.29,apartment,S,4,23,40,0.3756488512447977,0.15099028278682372,0.3786811202365214,0.09467974573185739
168.0,0.48,apartment,S,3,23,48,0.4286941485013246,0.15755889132979867,0.28203997754063326,0.13170698262824354
281.0,0.4,apartment,L,5,24,28,0.3419769714349972,0.2183025732510069,0.26842955860444373,0.171290896709552
140.0,0.26,apartment,M,3,22,26,0.4183709330081549,0.1751714485065657,0.2696485197203105,0.1368090987649689
167.0,0.26,apartment,M,3,23,57,0.4074166410743407,0.09623186986715224,0.28874792232943475,0.20760356672907235
474.0,0.47,apartment,L,7,24,30,0.38175648500878673,0.1326154576940239,0.37017027819221004,0.11545777910497944
292.0,0.47,apartment,L,6,23,69,0.36362084718816184,0.06916457766443387,0.3967361488098456,0.17047842633755872
135.0,0.39,apartment,S,4,21,68,0.5653333496788683,0.053612507027675047,0.2315800098602647,0.1494741334331921
184.0,0.34,villa,S,5,24,19,0.4193320574178231,0.1534325674002456,0.266925613980834,0.1603097612010974
471.0,0.49,villa,L,8,23,63,0.5144681269999933,0.054068664595540036,0.2891031753448209,0.14236003305964562
145.0,0.32,villa,M,2,23,48,0.5165603080015677,0.09364419958980606,0.28997487594455823,0.09982061646406798
165.0,0.39,apartment,M,4,24,39,0.4328406203800544,0.14349585129940856,0.32625452691816464,0.09740900140237246
129.0,0.27,villa,S,3,24,73,0.4677460271725606,0.051016207517672336,0.3431806321754548,0.13805713313431234
178.0,0.47,apartment,S,5,24,40,0.3217151980208581,0.1582794481965564,0.3854756134665412,0.1345297403160443
215.0,0.49,apartment,L,2,24,31,0.4269704213528957,0.1390449883844311,0.28984562545813497,0.1441389648045383
291.0,0.4,apartment,M,5,24,80,0.4145138890701943,0.07644314225448348,0.3775345007510358,0.13150846792428642
272.0,0.47,apartment,M,3,24,43,0.38003782710305745,0.12562687986112148,0.3644504625935738,0.12988483044224722
129.0,0.36,apartment,S,4,25,45,0.31972068308406404,0.15258832080136225,0.38533855445757953,0.1423524416569942
222.0,0.42,apartment,S,5,23,23,0.4343018374263301,0.15808388557779277,0.30081785012089907,0.1067964268749781
148.0,0.32,villa,M,2,24,7,0.31115933660742845,0.17786884005607567,0.3907787539363008,0.12019306940019509
323.0,0.35,apartment,L,6,22,53,0.5417187010652261,0.04670071557738287,0.3006849723372529,0.11089561102013813
188.0,0.29,villa,S,3,22,75,0.5204889324552526,0.07367409045864541,0.28929923468475366,0.11653774240134825
238.0,0.4,villa,S,4,22,45,0.40590754902750115,0.12982816066505118,0.2622861026775375,0.20197818762991013
191.0,0.28,apartment,M,5,21,21,0.4688583055451373,0.14324820549980075,0.27041954494584536,0.11747394400921661
213.0,0.49,apartment,S,2,21,8,0.4154332466380826,0.13444126584542054,0.27000190554272746,0.18012358197376938
161.0,0.26,apartment,M,4,19,77,0.5714192842923236,0.05046175391435591,0.2783075123599568,0.09981144943336376
137.0,0.28,apartment,M,4,22,46,0.4656890889862507,0.128513011375143,0.28040129865404884,0.12539660098455743
176.0,0.32,villa,S,4,23,38,0.36943099823165904,0.13541017595286545,0.3503999311806357,0.14475889463483987
153.0,0.28,villa,M,4,23,55,0.4500276541846953,0.07850881727790154,0.3184536071618053,0.15300992137559785
223.0,0.5,villa,S,3,26,65,0.36817762113683594,0.07923503409662586,0.37856035885741185,0.17402698590912624
128.0,0.36,apartment,M,3,24,42,0.36538668908407873,0.11700358515573767,0.33532584313216185,0.18228388262802173
310.0,0.42,villa,L,2,22,65,0.49107745880517756,0.059286731215084036,0.3592640441746811,0.09037176580505736
348.0,0.5,villa,L,7,22,58,0.47922546513368264,0.06713644273755034,0.30565177366041846,0.14798631846834856
284.0,0.48,apartment,M,3,21,42,0.5070087617612858,0.0946081759100558,0.29982427123664884,0.09855879109200957
158.0,0.26,apartment,M,3,23,70,0.40045669016072377,0.07316779335981767,0.3543153476219073,0.1720601688575513
143.0,0.37,apartment,S,2,22,75,0.4794674282092843,0.07599077966354088,0.3149748570458784,0.1295669350812965
178.0,0.25,apartment,M,5,25,67,0.3405450785042504,0.09039236514496687,0.34820387727566987,0.22085867907511283
154.0,0.32,villa,S,4,25,12,0.3092903285063911,0.19013081599229723,0.367474464497719,0.13310439100359275
197.0,0.41,apartment,M,2,23,37,0.4706724737797931,0.15497221396750244,0.27399662870313235,0.10035868354957211
157.0,0.28,apartment,S,6,18,58,0.5610091416156701,0.08683630452164524,0.24176787092412955,0.11038668293855515
505.0,0.44,villa,M,7,21,59,0.4809215573072877,0.0919820987995784,0.3091748760142493,0.11792146787888465
257.0,0.44,apartment,M,6,23,54,0.3437600067742171,0.08867003232169084,0.39529029563558965,0.1722796652685024
136.0,0.31,apartment,M,4,26,85,0.28411809122947207,0.04633355153045002,0.49183336501085145,0.1777149922292265
200.0,0.32,villa,S,3,22,34,0.4415228922002628,0.1335388836106437,0.27845424091735715,0.1464839832717364
283.0,0.46,villa,M,2,22,62,0.5915596985917211,0.045087237233886364,0.2880976508847811,0.07525541328961158
223.0,0.41,villa,M,3,24,47,0.4077050384285436,0.15007878957838564,0.31328549443479864,0.12893067755827223
207.0,0.37,apartment,L,4,21,36,0.49480609666729236,0.11339896314719855,0.2798903904773098,0.11190454970819934
185.0,0.31,villa,M,3,23,61,0.40949945194593707,0.08677750119733323,0.3608888471125988,0.14283419974413097
125.0,0.26,villa,S,4,23,35,0.41688537068741366,0.092340135751591,0.28187680948981125,0.2088976840711841
461.0,0.47,villa,L,4,22,52,0.5132368204734497,0.09034291588393456,0.26687053902083835,0.12954972462177727
221.0,0.5,apartment,S,5,23,65,0.43134262650231153,0.08815723850171099,0.3515738501518739,0.12892628484410365
83.0,0.28,apartment,S,2,25,27,0.2796546169836132,0.18573102027044391,0.38514245218744797,0.14947191055849493
454.0,0.48,villa,S,6,20,73,0.5125993363183894,0.0986998773534718,0.2638144361794118,0.12488635014872689
230.0,0.36,villa,M,4,24,22,0.4693785871162339,0.12482315296478115,0.25595332309889746,0.14984493682008734
265.0,0.43,apartment,M,4,23,44,0.4105788536794081,0.13753394933297813,0.3281911293551167,0.12369606763249706
246.0,0.43,apartment,M,7,25,15,0.326369249875682,0.15473960961682517,0.38433412062632444,0.13455701988116853
300.0,0.38,villa,L,2,22,44,0.4713122471827458,0.11983087991886138,0.2620215280374641,0.1468353448609288
141.0,0.26,apartment,M,6,24,37,0.3396193700402507,0.1052133087116651,0.39984115157743183,0.15532616967065227
144.0,0.36,apartment,S,5,24,90,0.3874396312955255,0.09788949151605353,0.3459282073248892,0.16874266986353187
218.0,0.26,apartment,M,8,21,25,0.4528495571606718,0.10705024395686186,0.35944810495156815,0.08065209393089806
177.0,0.38,apartment,M,3,22,59,0.46307601027801026,0.1207916389033685,0.30427430418124063,0.11185804663738062
186.0,0.39,villa,M,2,24,26,0.3758806605356848,0.12159941291116294,0.3192223879523532,0.1832975386007991
156.0,0.36,apartment,M,1,21,69,0.5269528365514463,0.09253918929629125,0.2516958192599888,0.12881215489227354
162.0,0.35,apartment,M,5,24,52,0.4183288639131352,0.14066956492526259,0.3566039451423881,0.08439762601921409
159.0,0.32,villa,M,2,24,47,0.4811197477076538,0.14687331774790358,0.2971658208724529,0.07484111367198966
252.0,0.4,villa,S,3,22,96,0.5272025058853561,0.04015036637401046,0.350911293982745,0.08173583375788845
386.0,0.41,apartment,L,8,26,76,0.3964713143428368,0.04566513503389493,0.37242851187799864,0.1854350387452697
224.0,0.45,apartment,S,3,22,48,0.49801175239008466,0.13084138620787283,0.23984426685998467,0.13130259454205784
220.0,0.47,villa,S,3,24,44,0.3819784873738474,0.1487997499172339,0.3007536482876251,0.16846811442129359
265.0,0.44,apartment,M,5,22,69,0.43790389049722156,0.05643658427867085,0.3845610636750018,0.12109846154910586
312.0,0.5,apartment,L,3,24,78,0.4779789559143178,0.06551267038616448,0.30916026237040695,0.14734811132911074
226.0,0.45,apartment,M,4,24,79,0.36234351373233215,0.09506400313967009,0.32842452021737273,0.2141679629106251
175.0,0.5,apartment,M,2,23,57,0.3397852635900237,0.10776293874959238,0.4052115563274221,0.14724024133296182
480.0,0.46,villa,L,4,24,38,0.39382579700767895,0.1277268608579347,0.33567050656282105,0.1427768355715652
100.0,0.28,apartment,M,2,24,37,0.3780834328455841,0.15293576229766614,0.31913821285897204,0.14984259199777772
208.0,0.27,apartment,M,5,22,31,0.417684377322072,0.09479612320458229,0.3070076348100056,0.18051186466334024
126.0,0.27,apartment,M,3,25,71,0.35448937703055344,0.11472658480954603,0.33941017798716666,0.19137386017273383
116.0,0.27,apartment,M,3,24,78,0.3914721815174995,0.08184408910366985,0.35369207683536136,0.17299165254346932
294.0,0.41,apartment,M,8,23,67,0.4300779191896756,0.07211728040797172,0.3219319261939289,0.1758728742084239
476.0,0.45,villa,L,5,21,57,0.5218826507705236,0.0571862175022542,0.2626587640111326,0.15827236771608966
154.0,0.3,apartment,S,4,19,39,0.495778198670302,0.12493595798906258,0.2556522174246919,0.12363362591594348
343.0,0.5,apartment,S,7,23,68,0.4696385659862801,0.05017347567349113,0.35280746325730283,0.12738049508292598
103.0,0.26,apartment,M,3,23,76,0.44647528037615813,0.07581399049733074,0.35420088045757914,0.123509848668932
284.0,0.34,villa,M,4,22,54,0.43647179540262,0.10731028025727397,0.3236088793633719,0.13260904497673423
136.0,0.26,apartment,M,6,22,49,0.43318345828048105,0.0878507942521558,0.3571117983701218,0.12185394909724138
343.0,0.45,villa,L,4,23,65,0.44706602232422915,0.09713672568437755,0.28987745992341984,0.16591979206797344
191.0,0.35,villa,M,3,23,51,0.5514857458406726,0.07582688117106227,0.2395682864880834,0.1331190865001819
281.0,0.41,apartment,L,5,25,31,0.28762440873067796,0.13802920505289418,0.42139864567327084,0.15294774054315685
226.0,0.44,villa,S,2,21,17,0.5553039453326575,0.1005240492643628,0.21844491848455938,0.12572708691842044
78.0,0.29,apartment,S,2,25,37,0.3575624307826056,0.14106093522839305,0.34528829594491267,0.15608833804408867
264.0,0.45,villa,S,5,24,39,0.42441049638694656,0.1084374692055944,0.3217275566603329,0.14542447774712602
322.0,0.5,villa,M,2,24,17,0.32088205511777307,0.18062817658894903,0.25393176107297305,0.2445580072203048
116.0,0.4,apartment,S,2,23,44,0.4716636822427509,0.1426483423116065,0.2997007470840661,0.08598722836157659
113.0,0.27,apartment,S,3,23,34,0.42414422297891563,0.13903653085235348,0.30827801605626787,0.12854123011246316
201.0,0.5,apartment,M,3,25,74,0.40663697376313496,0.05702415549988503,0.33260071216978826,0.20373815856719177
117.0,0.32,apartment,S,4,24,35,0.30307389319442657,0.15917702477009918,0.38325587942386574,0.1544932026116085
202.0,0.32,villa,M,5,22,42,0.513662528794351,0.11272160761234298,0.30846429293640976,0.06515157065689622
252.0,0.42,villa,L,4,22,26,0.42386798579356955,0.13678015427725082,0.24567504050960942,0.19367681941957024
204.0,0.48,apartment,S,5,22,17,0.39306092526889114,0.13273520535008201,0.3003687483973079,0.173835120983719
205.0,0.34,villa,M,1,19,37,0.5114700377879607,0.10456791884332478,0.2444421541103564,0.13951988925835812
231.0,0.34,villa,S,3,22,53,0.46110026040104996,0.07722667975462426,0.255951385965865,0.20572167387846094
187.0,0.41,apartment,S,7,23,57,0.3560294675183037,0.10581978478607912,0.3980250287871672,0.14012571890844983
118.0,0.28,apartment,S,3,23,28,0.42531973186087246,0.14662348798911662,0.2809389848270153,0.1471177953229957
270.0,0.48,villa,M,3,24,44,0.4484300515553629,0.11892250487024113,0.31798215102778704,0.1146652925466089
456.0,0.39,villa,M,8,23,86,0.4808661364853663,0.054746206205045805,0.28375643418187113,0.18063122312771676
184.0,0.3,villa,M,3,25,10,0.3764632958047459,0.15419680491734292,0.3399688768935788,0.1293710223843323
279.0,0.47,apartment,L,4,23,78,0.4400566197703877,0.08343922245443151,0.32549881054531826,0.15100534722986256
126.0,0.35,apartment,S,3,23,35,0.37927340616046307,0.14855418279935043,0.2789866893879023,0.19318572165228431
209.0,0.44,apartment,M,4,23,34,0.3981314263761207,0.14288749867435052,0.3344614867399436,0.12451958820958525
207.0,0.37,apartment,M,3,23,35,0.423942294590336,0.09488090416183265,0.3241478600265365,0.15702894122129496
116.0,0.28,apartment,S,4,24,75,0.45449570126736566,0.07948429045177538,0.342230434773238,0.123789573507621
220.0,0.44,villa,S,5,23,53,0.46143272678237734,0.12874124570229462,0.2672069522526619,0.14261907526266618
169.0,0.36,apartment,S,4,23,48,0.48701774213637694,0.11239495425875677,0.29209197000562515,0.10849533359924117
129.0,0.31,villa,S,2,24,76,0.4525062735354648,0.08104563522811845,0.3033313840451474,0.1631167071912694
138.0,0.32,apartment,S,2,24,43,0.4303274856452245,0.14554432872144416,0.3115997151993425,0.1125284704339889
135.0,0.32,apartment,S,6,25,71,0.3284905171503117,0.06867729564275175,0.4082862831918457,0.19454590401509092
342.0,0.35,villa,L,6,23,73,0.47406426608991215,0.10541583762312096,0.28298024843588493,0.13753964785108194
316.0,0.38,villa,L,2,20,44,0.5883924100440292,0.0678113843868053,0.22518145065892745,0.11861475491023804
152.0,0.34,apartment,M,3,23,36,0.4703862703647479,0.13346175905052385,0.2686756268982015,0.12747634368652677
258.0,0.29,villa,M,4,22,69,0.5038177093319526,0.05696362869281807,0.24768378858305556,0.19153487339217376
379.0,0.42,apartment,L,6,21,59,0.46702677650853625,0.11382517143963111,0.27427050949857235,0.14487754255326038
223.0,0.4,apartment,M,6,23,33,0.38970735013951435,0.13923148504367966,0.3206950852651185,0.1503660795516874
219.0,0.41,apartment,M,5,23,69,0.4628623212769276,0.06152499005533893,0.3395286282824343,0.13608406038529908
207.0,0.47,villa,M,2,24,25,0.4564687432881732,0.17262640607691848,0.2588402619494906,0.11206458868541777
152.0,0.26,apartment,L,5,25,78,0.3148038701816042,0.10501017494460999,0.3992886129199193,0.18089734195386642
263.0,0.38,villa,M,6,22,45,0.48941733486277794,0.08045184880285959,0.25919802756370336,0.1709327887706591
150.0,0.47,apartment,S,3,22,50,0.4439310449031704,0.07259122531037582,0.3327408131361103,0.15073691665034336
272.0,0.42,apartment,M,4,25,59,0.4317723125826129,0.14464277069807358,0.21970427363852948,0.20388064308078413
216.0,0.42,villa,S,2,23,56,0.4206991843608552,0.17219247779745486,0.2765887589157736,0.1305195789259164
148.0,0.43,apartment,S,3,23,90,0.3980194936072403,0.10551975150209099,0.3390164315760635,0.15744432331460528
257.0,0.49,apartment,M,6,24,33,0.3458620637573139,0.16239705521752915,0.36914829587888104,0.12259258514627591
174.0,0.47,apartment,M,2,24,42,0.3729670900909117,0.1285621993398099,0.31867374906333235,0.17979696150594604
137.0,0.32,apartment,S,5,26,33,0.2597807426288295,0.18151160757677226,0.4171532173969557,0.14155443239744261
123.0,0.45,apartment,S,2,24,24,0.3818539629391499,0.15469206643654917,0.3076830710583356,0.1557708995659653
127.0,0.29,apartment,M,3,23,74,0.3983871163551138,0.05531027693158636,0.4180673765226228,0.12823523019067706
128.0,0.34,apartment,S,4,22,54,0.42290743009155696,0.11326117599260871,0.28853326999102363,0.1752981239248107
194.0,0.36,apartment,L,1,23,36,0.39759312738861297,0.13711316530728132,0.3336275051216004,0.1316662021825054
176.0,0.42,apartment,M,4,24,73,0.3303442276255948,0.1668041978893754,0.4250967914217146,0.0777547830633152
164.0,0.29,apartment,M,3,23,18,0.4017697326860079,0.15387256289503026,0.27796114769993413,0.1663965567190277
193.0,0.49,apartment,S,5,24,42,0.2742294637185752,0.11846597967112643,0.4411780170119488,0.16612653959834958
415.0,0.43,apartment,L,7,22,63,0.451013320101651,0.08101512245923437,0.3138794859696123,0.15409207146950238
206.0,0.33,villa,L,3,23,56,0.43886501884273965,0.08373285447223873,0.3085466257954725,0.1688555008895491
127.0,0.47,apartment,S,1,23,62,0.4440065620028993,0.14517380798137258,0.2924944866310428,0.11832514338468525
203.0,0.37,apartment,M,6,24,64,0.3711678869598978,0.13056073229186493,0.3489573373716024,0.14931404337663481
156.0,0.38,apartment,M,3,24,78,0.3390103230588014,0.04603706406331472,0.45649208342477265,0.1584605294531113
138.0,0.3,apartment,S,2,21,56,0.5511407264596628,0.08223962486858329,0.22270298082158788,0.14391666785016596
239.0,0.5,apartment,M,6,25,16,0.36641318168606085,0.1336522529286189,0.32525134861540694,0.17468321676991339
213.0,0.33,villa,L,3,23,48,0.4885966766293204,0.06829374937580729,0.2899356850430459,0.15317388895182632
231.0,0.35,apartment,M,4,22,60,0.44152551670495577,0.07925911730399175,0.34437587781570106,0.13483948817535135
201.0,0.4,apartment,L,3,24,45,0.4395470496151822,0.09678802022431944,0.3516028700664122,0.1120620600940861
164.0,0.3,villa,S,5,23,85,0.4914128318182874,0.04753459928730619,0.29111948318940006,0.1699330857050064
309.0,0.46,apartment,L,4,23,60,0.44114792211034176,0.09164727828418126,0.40487215368910545,0.06233264591637155
438.0,0.45,villa,L,4,26,41,0.3525874369988033,0.13332299670586764,0.35117271658437654,0.1629168497109526
129.0,0.27,villa,S,4,23,24,0.3736974931230546,0.13555848436124107,0.34267407255291854,0.14806994996278586
158.0,0.27,apartment,M,3,24,55,0.3883452601712045,0.08259454784144046,0.4092041730263261,0.11985601896102899
192.0,0.4,apartment,M,1,21,8,0.4640299617440194,0.12945502910105225,0.30250106449906977,0.10401394465585853
225.0,0.4,apartment,L,5,24,50,0.3219422741024903,0.11504901130081237,0.4275670211203397,0.1354416934763575
390.0,0.48,villa,S,6,23,53,0.42769636851733783,0.06454356483524766,0.3431207753580332,0.16463929128938118
184.0,0.39,apartment,S,5,24,67,0.3904554713336566,0.10740352664437954,0.3165104879280002,0.18563051409396375
427.0,0.49,villa,M,5,21,14,0.45150627979096525,0.1302445123217663,0.26597253121919656,0.15227667666807193
226.0,0.47,apartment,M,4,25,22,0.2861443734672277,0.17814487596769815,0.44026575277454727,0.09544499779052684
160.0,0.38,apartment,M,4,25,48,0.42259397482994254,0.11799080790774287,0.34721976400331506,0.11219545325899963
141.0,0.27,apartment,M,5,22,28,0.38577536289934516,0.18777309209071708,0.3137230530217956,0.11272849198814212
276.0,0.44,apartment,L,1,22,4,0.4708553977539508,0.11791560365390595,0.2634179144974046,0.1478110840947386
220.0,0.47,apartment,S,3,22,58,0.45670970957264223,0.0946065885894746,0.3088804028644776,0.13980329897340554
269.0,0.25,villa,L,3,21,53,0.4961684914235989,0.08374205801337647,0.2612948036061162,0.15879464695690848
122.0,0.29,apartment,M,3,24,54,0.4244306652858918,0.06950621579964911,0.33324311296224374,0.17282000595221536
354.0,0.4,villa,L,5,21,55,0.45293086547532085,0.08408623648883923,0.2976561657445432,0.16532673229129674
189.0,0.26,villa,S,3,22,78,0.4867127432148948,0.052157411708156395,0.2614292175355588,0.19970062754139006
270.0,0.43,apartment,M,5,22,61,0.4551311575987699,0.11258364684587087,0.28905769350107074,0.14322750205428864
234.0,0.32,apartment,L,7,23,28,0.3548905421709584,0.14407970644846216,0.39712198855077535,0.10390776282980414
304.0,0.41,apartment,M,6,24,71,0.3984752187552008,0.08199838194612093,0.3953151612183951,0.12421123808028312
132.0,0.27,apartment,S,5,25,23,0.32505945399512987,0.15812562335491803,0.38225579930706294,0.1345591233428892
272.0,0.44,villa,M,6,23,61,0.40160216359848705,0.1430508145123404,0.25584479465707,0.1995022272321026
163.0,0.27,villa,S,3,22,48,0.45941172193457264,0.11514366047604548,0.24862179083342498,0.176822826755957
216.0,0.39,villa,S,5,23,33,0.3627414442266248,0.15280244192419115,0.34900369016604527,0.13545242368313884
181.0,0.39,apartment,M,4,26,71,0.46235676900941897,0.07399575724510749,0.35071687381195316,0.11293059993352036
216.0,0.31,apartment,L,8,24,80,0.33424474334125454,0.07439839632822899,0.42892897550407916,0.16242788482643733
163.0,0.36,apartment,M,4,25,86,0.3343921159040949,0.08926908122769577,0.4025185518002811,0.1738202510679282
147.0,0.33,villa,S,3,25,76,0.439565295500285,0.08171820537457251,0.2948361501381915,0.183880348986951
246.0,0.49,apartment,S,6,23,70,0.3840935401308662,0.10107482965832248,0.33105049310293144,0.18378113710787986
273.0,0.5,apartment,M,5,25,41,0.3988433144986179,0.12302307894072698,0.3312199806187274,0.14691362594192767
156.0,0.39,apartment,S,2,22,32,0.47636637838289186,0.14124324893994977,0.3088865108706238,0.07350386180653457
197.0,0.32,apartment,L,4,23,68,0.4307215438654673,0.10223321480573781,0.3297572826933619,0.1372879586354331
128.0,0.33,apartment,S,4,23,35,0.4049227811721943,0.164715865957233,0.32606572310376414,0.10429562976680859
